code,name,total_mcap,sector,mcap_b,size_group,first_kline_date,first_year
300816,艾可蓝,3654000000.0,其他汽车零部件,36.54,MID,2020-02-07,2020
300537,广信材料,3654999999.9999995,电子化学品Ⅲ,36.55,MID,2016-12-26,2016
300652,雷迪克,3654999999.9999995,轮胎轮毂,36.55,MID,2017-05-15,2017
300858,科拓生物,3654999999.9999995,食品及饲料添加剂,36.55,MID,2020-07-24,2020
000797,中国武夷,3660000000.0,住宅开发,36.6,MID,2000-06-12,2000
300231,银信科技,3660000000.0,IT服务Ⅲ,36.6,MID,2011-07-06,2011
603933,睿能科技,3669000000.0,其他电子Ⅲ,36.69,MID,2017-07-19,2017
002786,银宝山新,3672000000.0,其他专用设备,36.72,MID,2015-12-25,2015
002088,鲁阳节能,3672999999.9999995,耐火材料,36.73,MID,2007-04-11,2007
300120,经纬辉开,3676000000.0,面板,36.76,MID,2011-03-21,2011
603085,天成自控,3685000000.0,车身附件及饰件,36.85,MID,2015-07-28,2015
000518,四环生物,3686000000.0,其他生物制品,36.86,MID,2001-01-18,2001
002976,瑞玛精密,3688000000.0000005,其他汽车零部件,36.88,MID,2020-03-05,2020
002228,合兴包装,3689000000.0,纸包装,36.89,MID,2008-12-24,2008
001238,浙江正特,3694000000.0,娱乐用品,36.94,MID,2022-09-16,2022
301051,信濠光电,3695000000.0000005,消费电子零部件及组装,36.95,MID,2021-08-26,2021
603239,浙江仙通,3695000000.0000005,其他汽车零部件,36.95,MID,2016-12-30,2016
600794,保税科技,3696000000.0,仓储物流,36.96,MID,2001-02-12,2001
300518,新迅达,3697000000.0,电商服务,36.97,MID,2017-01-13,2017
600824,益民集团,3700000000.0,多业态零售,37.0,MID,2000-04-05,2000
300243,瑞丰高材,3701000000.0,其他塑料制品,37.01,MID,2012-03-27,2012
603669,灵康药业,3704000000.0,化学制剂,37.04,MID,2015-05-27,2015
300933,中辰股份,3704000000.0,线缆部件及其他,37.04,MID,2021-01-21,2021
600527,江南高纤,3706000000.0,其他纺织,37.06,MID,2004-02-13,2004
600960,渤海汽车,3707000000.0,底盘与发动机系统,37.07,MID,2005-03-14,2005
300522,世名科技,3708000000.0,涂料油墨,37.08,MID,2016-07-11,2016
002090,金智科技,3709000000.0000005,电网自动化设备,37.09,MID,2007-07-26,2007
300504,天邑股份,3710000000.0,通信终端及配件,37.1,MID,2018-03-29,2018
002973,侨银股份,3711000000.0,固废治理,37.11,MID,2020-01-03,2020
603386,骏亚科技,3714000000.0,印制电路板,37.14,MID,2018-01-19,2018
301102,兆讯传媒,3715000000.0,广告媒体,37.15,MID,2022-03-25,2022
300508,维宏股份,3715999999.9999995,其他计算机设备,37.16,MID,2016-04-22,2016
603113,金能科技,3715999999.9999995,其他化学原料,37.16,MID,2017-05-10,2017
000816,智慧农业,3719000000.0,底盘与发动机系统,37.19,MID,2000-09-06,2000
603636,南威软件,3720000000.0000005,IT服务Ⅲ,37.2,MID,2015-04-29,2015
000678,襄阳轴承,3722999999.9999995,底盘与发动机系统,37.23,MID,2001-08-13,2001
605055,迎丰股份,3727000000.0000005,印染,37.27,MID,2021-01-28,2021
300310,宜通世纪,3729000000.0,通信工程及服务,37.29,MID,2012-12-13,2012
300414,中光防雷,3729999999.9999995,其他通信设备,37.3,MID,2016-03-18,2016
600067,冠城新材,3729999999.9999995,线缆部件及其他,37.3,MID,2000-04-21,2000
603090,宏盛股份,3729999999.9999995,其他通用设备,37.3,MID,2016-11-25,2016
002900,哈三联,3733000000.0,化学制剂,37.33,MID,2017-09-21,2017
601188,龙江交通,3734000000.0000005,高速公路,37.34,MID,2010-04-01,2010
002564,天沃科技,3736000000.0,能源及重型设备,37.36,MID,2011-12-08,2011
603324,盛剑科技,3739000000.0,环保设备Ⅲ,37.39,MID,2021-04-06,2021
002365,永安药业,3740000000.0,原料药,37.4,MID,2010-03-12,2010
603607,京华激光,3745000000.0000005,综合包装,37.45,MID,2017-10-25,2017
002554,惠博普,3747999999.9999995,油气及炼化工程,37.48,MID,2011-05-13,2011
300889,爱克股份,3747999999.9999995,LED,37.48,MID,2020-09-29,2020
300466,赛摩智能,3749000000.0,仪器仪表,37.49,MID,2016-11-11,2016
300248,新开普,3758000000.0,其他计算机设备,37.58,MID,2012-03-07,2012
603719,良品铺子,3761000000.0,零食,37.61,MID,2020-02-24,2020
300557,理工光科,3765000000.0,仪器仪表,37.65,MID,2016-10-31,2016
605286,同力天启,3770000000.0000005,楼宇设备,37.7,MID,2021-04-02,2021
002474,榕基软件,3771000000.0,IT服务Ⅲ,37.71,MID,2010-12-30,2010
301112,信邦智能,3771000000.0,机器人,37.71,MID,2022-07-12,2022
300004,南风股份,3772999999.9999995,其他专用设备,37.73,MID,2010-07-15,2010
603339,四方科技,3775000000.0,制冷空调设备,37.75,MID,2016-05-19,2016
000822,山东海化,3777000000.0000005,纯碱,37.77,MID,2000-04-21,2000
002672,东江环保,3779999999.9999995,固废治理,37.8,MID,2012-09-19,2012
603520,司太立,3783000000.0,原料药,37.83,MID,2016-09-06,2016
000850,华茂股份,3784000000.0000005,棉纺,37.84,MID,2000-11-13,2000
301122,采纳股份,3786999999.9999995,医疗耗材,37.87,MID,2022-01-25,2022
603676,卫信康,3790000000.0,化学制剂,37.9,MID,2017-07-20,2017
300241,瑞丰光电,3790999999.9999995,LED,37.91,MID,2012-01-11,2012
003020,立方制药,3795000000.0000005,化学制剂,37.95,MID,2020-12-14,2020
603120,肯特催化,3797000000.0,其他化学制品,37.97,MID,2025-04-15,2025
001279,强邦新材,3797999999.9999995,印刷,37.98,MID,2024-10-10,2024
301026,浩通科技,3800000000.0,其他小金属,38.0,MID,2021-07-15,2021
002521,齐峰新材,3803000000.0,特种纸,38.03,MID,2010-12-24,2010
605337,李子园,3804000000.0,软饮料,38.04,MID,2021-02-05,2021
600684,珠江股份,3804999999.9999995,房地产综合服务,38.05,MID,2000-03-17,2000
603121,华培动力,3804999999.9999995,底盘与发动机系统,38.05,MID,2019-01-24,2019
300022,吉峰科技,3806000000.0,专业连锁Ⅲ,38.06,MID,2010-08-30,2010
300481,濮阳惠成,3809000000.0000005,电子化学品Ⅲ,38.09,MID,2015-07-28,2015
002772,众兴菌业,3811000000.0,食用菌,38.11,MID,2015-07-09,2015
301193,家联科技,3813000000.0000005,其他家居用品,38.13,MID,2021-12-08,2021
600530,交大昂立,3813000000.0000005,保健品,38.13,MID,2002-08-14,2002
300887,谱尼测试,3815000000.0,检测服务,38.15,MID,2020-09-15,2020
603918,金桥信息,3815000000.0,IT服务Ⅲ,38.15,MID,2015-10-20,2015
300318,博晖创新,3822999999.9999995,血液制品,38.23,MID,2012-11-12,2012
301356,天振股份,3822999999.9999995,瓷砖地板,38.23,MID,2022-11-11,2022
300384,三联虹普,3825000000.0,化学工程,38.25,MID,2015-01-20,2015
002322,理工能科,3827000000.0000005,垂直应用软件,38.27,MID,2010-07-12,2010
605208,永茂泰,3827000000.0000005,铝,38.27,MID,2021-03-05,2021
600714,金瑞矿业,3829999999.9999995,无机盐,38.3,MID,2001-03-08,2001
603978,深圳新星,3831000000.0,其他金属新材料,38.31,MID,2017-08-09,2017
603912,佳力图,3831000000.0,制冷空调设备,38.31,MID,2017-10-31,2017
002918,蒙娜丽莎,3835000000.0,瓷砖地板,38.35,MID,2017-12-18,2017
300952,恒辉安防,3836999999.9999995,鞋帽及其他,38.37,MID,2021-03-10,2021
000906,浙商中拓,3839000000.0,原材料供应链服务,38.39,MID,2000-12-19,2000
301277,新天地,3842000000.0,原料药,38.42,MID,2022-11-15,2022
301116,益客食品,3843000000.0,肉鸡养殖,38.43,MID,2022-01-17,2022
301237,和顺科技,3845000000.0000005,膜材料,38.45,MID,2022-03-22,2022
002688,金河生物,3847999999.9999995,动物保健Ⅲ,38.48,MID,2012-11-09,2012
600526,菲达环保,3847999999.9999995,环保设备Ⅲ,38.48,MID,2002-12-13,2002
600222,太龙药业,3854000000.0,中药Ⅲ,38.54,MID,2000-08-25,2000
300071,福石控股,3856000000.0,营销代理,38.56,MID,2012-08-20,2012
603062,麦加芯彩,3856000000.0,涂料油墨,38.56,MID,2023-11-06,2023
301108,洁雅股份,3858000000.0,生活用纸,38.58,MID,2021-12-02,2021
001210,金房能源,3859000000.0000005,热力服务,38.59,MID,2021-07-28,2021
000882,华联股份,3860000000.0,百货,38.6,MID,2000-11-13,2000
600798,宁波海运,3861000000.0,航运,38.61,MID,2001-01-03,2001
300584,海辰药业,3861999999.9999995,化学制剂,38.62,MID,2017-01-11,2017
000520,凤凰航运,3865999999.9999995,航运,38.66,MID,2003-02-14,2003
002930,宏川智慧,3865999999.9999995,仓储物流,38.66,MID,2018-04-11,2018
300840,酷特智能,3869000000.0,非运动服装,38.69,MID,2020-07-07,2020
605162,新中港,3870000000.0000005,热力服务,38.7,MID,2021-07-06,2021
002449,国星光电,3872000000.0,LED,38.72,MID,2010-10-12,2010
600076,康欣新材,3872000000.0,综合包装,38.72,MID,2001-03-19,2001
002005,德豪润达,3872999999.9999995,厨房小家电,38.73,MID,2005-11-11,2005
600135,乐凯胶片,3872999999.9999995,膜材料,38.73,MID,2000-05-24,2000
600379,宝光股份,3872999999.9999995,输变电设备,38.73,MID,2003-12-08,2003
002788,鹭燕医药,3874000000.0,医药流通,38.74,MID,2016-02-25,2016
002418,康盛股份,3875000000.0,家电零部件Ⅲ,38.75,MID,2011-04-28,2011
300021,大禹节水,3875000000.0,农业综合Ⅲ,38.75,MID,2009-12-22,2009
600727,鲁北化工,3875000000.0,钛白粉,38.75,MID,2002-03-26,2002
301075,多瑞医药,3882000000.0,化学制剂,38.82,MID,2021-10-14,2021
002160,常铝股份,3883000000.0,铝,38.83,MID,2008-11-07,2008
600792,云煤能源,3885000000.0,焦炭Ⅲ,38.85,MID,2001-03-26,2001
603107,上海汽配,3886000000.0,底盘与发动机系统,38.86,MID,2023-10-31,2023
000919,金陵药业,3886999999.9999995,化学制剂,38.87,MID,2000-03-17,2000
600628,新世界,3888000000.0000005,百货,38.88,MID,2000-05-26,2000
301190,善水科技,3889000000.0,其他化学原料,38.89,MID,2021-12-23,2021
301618,长联科技,3890000000.0,纺织化学制品,38.9,MID,2024-09-27,2024
300712,永福股份,3893000000.0,其他专业工程,38.93,MID,2017-10-30,2017
300859,西域旅游,3897999999.9999995,自然景区,38.98,MID,2020-08-11,2020
300878,维康药业,3899000000.0,中药Ⅲ,38.99,MID,2020-08-21,2020
603222,济民健康,3901000000.0,医疗耗材,39.01,MID,2015-05-12,2015
301273,瑞晨环保,3903000000.0,其他通用设备,39.03,MID,2022-10-24,2022
601368,绿城水务,3903000000.0,水务及水治理,39.03,MID,2015-06-19,2015
603315,福鞍股份,3904999999.9999995,大气治理,39.05,MID,2015-09-02,2015
002116,中国海诚,3907000000.0,其他专业工程,39.07,MID,2007-06-25,2007
300332,天壕能源,3908000000.0,燃气Ⅲ,39.08,MID,2013-06-20,2013
603869,XDST智知,3909000000.0000005,IT服务Ⅲ,39.09,MID,2015-08-12,2015
603519,立霸股份,3910000000.0,家电零部件Ⅲ,39.1,MID,2015-07-31,2015
300380,安硕信息,3921000000.0,垂直应用软件,39.21,MID,2014-01-27,2014
603928,兴业股份,3922000000.0,合成树脂,39.22,MID,2016-12-09,2016
301538,骏鼎达,3929000000.0,改性塑料,39.29,MID,2024-03-19,2024
002040,南 京 港,3932000000.0,港口,39.32,MID,2005-12-28,2005
301588,美新科技,3932000000.0,瓷砖地板,39.32,MID,2024-03-12,2024
603178,圣龙股份,3932000000.0,底盘与发动机系统,39.32,MID,2017-03-27,2017
003019,宸展光电,3935000000.0,面板,39.35,MID,2020-11-16,2020
002871,伟隆股份,3936000000.0,金属制品,39.36,MID,2017-05-10,2017
002644,佛慈制药,3936999999.9999995,中药Ⅲ,39.37,MID,2012-01-19,2012
603689,皖天然气,3938000000.0000005,燃气Ⅲ,39.38,MID,2017-01-09,2017
300354,东华测试,3940999999.9999995,仪器仪表,39.41,MID,2012-09-19,2012
301295,美硕科技,3947000000.0,输变电设备,39.47,MID,2023-06-27,2023
300774,倍杰特,3949000000.0,水务及水治理,39.49,MID,2021-08-03,2021
001216,华瓷股份,3950000000.0,其他家居用品,39.5,MID,2021-10-18,2021
300669,沪宁股份,3950000000.0,楼宇设备,39.5,MID,2017-06-28,2017
002991,甘源食品,3952000000.0000005,零食,39.52,MID,2020-07-30,2020
301595,太力科技,3953000000.0,其他家居用品,39.53,MID,2025-05-16,2025
603758,秦安股份,3954000000.0,底盘与发动机系统,39.54,MID,2017-06-07,2017
002903,宇环数控,3957000000.0,机床工具,39.57,MID,2017-10-13,2017
003007,直真科技,3957000000.0,垂直应用软件,39.57,MID,2020-09-22,2020
603058,永吉股份,3960000000.0,纸包装,39.6,MID,2017-01-10,2017
603015,弘讯科技,3961000000.0,工控设备,39.61,MID,2015-03-17,2015
605268,王力安防,3961000000.0,定制家居,39.61,MID,2021-02-23,2021
002161,远 望 谷,3965000000.0,其他电子Ⅲ,39.65,MID,2008-04-28,2008
603967,中创物流,3965999999.9999995,跨境物流,39.66,MID,2019-04-26,2019
002321,华英农业,3967000000.0,其他养殖,39.67,MID,2010-03-30,2010
300758,七彩化学,3971000000.0,涂料油墨,39.71,MID,2019-02-21,2019
301528,多浦乐,3976000000.0,仪器仪表,39.76,MID,2023-08-25,2023
000655,金岭矿业,3977000000.0000005,铁矿石,39.77,MID,2001-06-01,2001
603661,恒林股份,3977000000.0000005,成品家居,39.77,MID,2017-11-30,2017
300932,三友联众,3979999999.9999995,配电设备,39.8,MID,2021-01-21,2021
300317,珈伟新能,3985000000.0,光伏发电,39.85,MID,2013-07-31,2013
002843,泰嘉股份,3988000000.0000005,金属制品,39.88,MID,2017-01-19,2017
300572,安车检测,3989000000.0,检测服务,39.89,MID,2016-12-12,2016
603217,元利科技,3989000000.0,其他化学制品,39.89,MID,2019-06-19,2019
300662,科锐国际,3990999999.9999995,人力资源服务,39.91,MID,2017-08-14,2017
300894,火星人,3994000000.0,厨房电器,39.94,MID,2020-12-30,2020
603032,德新科技,3997999999.9999995,锂电专用设备,39.98,MID,2017-08-23,2017
000096,广聚能源,4002000000.0000005,油品石化贸易,40.02,MID,2000-10-13,2000
603035,常熟汽饰,4004000000.0,车身附件及饰件,40.04,MID,2017-01-04,2017
002845,同兴达,4006000000.0,面板,40.06,MID,2017-01-24,2017
300534,陇神戎发,4007000000.0,中药Ⅲ,40.07,MID,2016-10-12,2016
603007,顺景科技,4007000000.0,底盘与发动机系统,40.07,MID,2016-09-29,2016
605088,冠盛股份,4015999999.9999995,底盘与发动机系统,40.16,MID,2020-08-14,2020
300494,盛天网络,4017000000.0,游戏Ⅲ,40.17,MID,2015-12-30,2015
600725,云维股份,4018000000.0,贸易Ⅲ,40.18,MID,2001-11-16,2001
000505,京粮控股,4020000000.0000005,粮油加工,40.2,MID,2001-10-26,2001
300234,开尔新材,4020000000.0000005,其他建材Ⅲ,40.2,MID,2011-11-02,2011
301370,国科恒泰,4024000000.0,医疗耗材,40.24,MID,2023-07-11,2023
000526,学大教育,4025000000.0,培训教育,40.25,MID,2002-07-16,2002
605086,龙高股份,4025000000.0,非金属材料Ⅲ,40.25,MID,2021-04-15,2021
603069,海汽集团,4026000000.0,公交,40.26,MID,2016-08-04,2016
600822,上海物贸,4027000000.0000005,汽车经销商,40.27,MID,2000-11-23,2000
300447,全信股份,4029000000.0,军工电子Ⅲ,40.29,MID,2015-09-11,2015
600261,阳光照明,4032000000.0,照明设备Ⅲ,40.32,MID,2000-09-28,2000
002724,海洋王,4035000000.0,照明设备Ⅲ,40.35,MID,2015-02-13,2015
603682,锦和商管,4035000000.0,商业物业经营,40.35,MID,2020-04-20,2020
603960,克来机电,4035000000.0,其他自动化设备,40.35,MID,2017-06-07,2017
300445,康斯特,4036000000.0,仪器仪表,40.36,MID,2015-04-23,2015
301149,隆华新材,4042000000.0,其他化学制品,40.42,MID,2021-11-09,2021
603322,超讯科技,4044000000.0,通信工程及服务,40.44,MID,2016-08-31,2016
300654,世纪天鸿,4046000000.0,教育出版,40.46,MID,2017-09-25,2017
600505,西昌电力,4047000000.0,电能综合服务,40.47,MID,2002-11-04,2002
603016,新宏泰,4049000000.0,配电设备,40.49,MID,2017-03-27,2017
603206,嘉环科技,4050000000.0,通信工程及服务,40.5,MID,2022-05-05,2022
002735,王子新材,4053000000.0,塑料包装,40.53,MID,2015-11-05,2015
300061,旗天科技,4053000000.0,营销代理,40.53,MID,2010-11-22,2010
002616,长青集团,4056000000.0,其他能源发电,40.56,MID,2012-03-07,2012
300434,金石亚药,4058000000.0,化学制剂,40.58,MID,2015-10-26,2015
603165,荣晟环保,4059000000.0000005,大宗用纸,40.59,MID,2017-01-17,2017
002197,证通电子,4067000000.0,其他计算机设备,40.67,MID,2008-03-20,2008
002480,新筑股份,4069000000.0,光伏发电,40.69,MID,2010-12-07,2010
300563,神宇股份,4069000000.0,通信线缆及配套,40.69,MID,2016-11-11,2016
603966,法兰泰克,4069000000.0,能源及重型设备,40.69,MID,2017-02-03,2017
300040,九洲集团,4072999999.9999995,电能综合服务,40.73,MID,2010-12-31,2010
600152,维科技术,4074000000.0,锂电池,40.74,MID,2000-08-17,2000
002571,德力股份,4076000000.0,其他家居用品,40.76,MID,2012-12-10,2012
301419,阿莱德,4076000000.0,通信网络设备及器件,40.76,MID,2023-02-08,2023
603097,江苏华辰,4077000000.0000005,输变电设备,40.77,MID,2022-05-11,2022
300121,阳谷华泰,4078000000.0,橡胶助剂,40.78,MID,2010-12-06,2010
603150,万朗磁塑,4081000000.0,其他塑料制品,40.81,MID,2022-01-21,2022
002758,浙农股份,4083000000.0,综合Ⅲ,40.83,MID,2015-06-25,2015
001312,福恩股份,4086000000.0,其他纺织,40.86,MID,2026-04-20,2026
603167,渤海轮渡,4086000000.0,航运,40.86,MID,2012-09-05,2012
300577,开润股份,4086999999.9999995,鞋帽及其他,40.87,MID,2016-12-20,2016
603122,合富中国,4088000000.0000005,其他医疗服务,40.88,MID,2022-02-18,2022
000530,冰山冷热,4090000000.0,制冷空调设备,40.9,MID,2000-06-29,2000
002983,芯瑞达,4092000000.0,LED,40.92,MID,2020-04-27,2020
002035,华帝股份,4094000000.0,厨房电器,40.94,MID,2005-01-25,2005
603998,方盛制药,4097000000.0,中药Ⅲ,40.97,MID,2015-03-31,2015
002846,英联股份,4099000000.0,金属包装,40.99,MID,2017-02-06,2017
002989,中天精装,4099000000.0,装修装饰Ⅲ,40.99,MID,2020-06-11,2020
300588,熙菱信息,4104999999.9999995,安防设备,41.05,MID,2017-01-11,2017
301132,满坤科技,4104999999.9999995,印制电路板,41.05,MID,2022-08-09,2022
300781,因赛集团,4108000000.0,营销代理,41.08,MID,2019-06-12,2019
603439,三力制药,4111000000.0,中药Ⅲ,41.11,MID,2020-04-27,2020
001316,润贝航科,4113000000.0000005,油品石化贸易,41.13,MID,2022-06-23,2022
002225,濮耐股份,4115000000.0,耐火材料,41.15,MID,2008-11-12,2008
000428,华天酒店,4115999999.9999995,酒店,41.16,MID,2000-11-06,2000
001223,欧克科技,4117000000.0,其他自动化设备,41.17,MID,2022-12-09,2022
002443,金洲管道,4117000000.0,特钢Ⅲ,41.17,MID,2011-07-22,2011
002117,东港股份,4122000000.0,印刷,41.22,MID,2007-04-17,2007
002137,实益达,4122999999.9999995,LED,41.23,MID,2008-04-01,2008
002589,瑞康医药,4122999999.9999995,医药流通,41.23,MID,2011-11-28,2011
301501,恒鑫生活,4126000000.0,其他家居用品,41.26,MID,2025-03-18,2025
000017,深中华A,4128000000.0,钟表珠宝,41.28,MID,2004-09-10,2004
301590,优优绿能,4128000000.0,其他电源设备Ⅲ,41.28,MID,2025-06-04,2025
603916,苏博特,4128000000.0,水泥制品,41.28,MID,2017-11-09,2017
002996,顺博合金,4129999999.9999995,铝,41.3,MID,2020-08-27,2020
301008,宏昌科技,4132000000.0,家电零部件Ⅲ,41.32,MID,2021-06-10,2021
603683,晶华新材,4133000000.0,胶黏剂及胶带,41.33,MID,2017-10-19,2017
301115,联检科技,4135000000.0,检测服务,41.35,MID,2022-08-30,2022
603681,永冠新材,4136999999.9999995,胶黏剂及胶带,41.37,MID,2019-03-25,2019
002520,日发精机,4140999999.9999995,机床工具,41.41,MID,2011-10-18,2011
300882,万胜智能,4144000000.0,电工仪器仪表,41.44,MID,2020-09-09,2020
603803,瑞斯康达,4147000000.0,通信终端及配件,41.47,MID,2017-04-24,2017
300871,回盛生物,4147000000.0,动物保健Ⅲ,41.47,MID,2020-08-21,2020
